drug_id,drug_name,atc_code,atc_level1,atc_level1_name,atc_level2,atc_level3,atc_level4,atc_level5,level_name,primary_category
DB05336,Obiltoxaximab,J06BB22,J,Antiinfectives for systemic use,J06,J06B,J06BB,J06BB22,Specific immunoglobulins,J
DB05351,Dexlansoprazole,A02BC06,A,Alimentary tract and metabolism,A02,A02B,A02BC,A02BC06,Proton pump inhibitors,A
DB05381,Histamine,L03AX14,L,Antineoplastic and immunomodulating agents,L03,L03A,L03AX,L03AX14,Other immunostimulants,L
DB05381,Histamine,V04CG03,V,Various,V04,V04C,V04CG,V04CG03,Tests for gastric secretion,V
DB05382,Iodine,D08AG03,D,Dermatologicals,D08,D08A,D08AG,D08AG03,Iodine products,D
DB05394,Corticorelin,V04CD04,V,Various,V04,V04C,V04CD,V04CD04,Tests for pituitary function,V
DB05396,Albinterferon Alfa-2B,L03AB12,L,Antineoplastic and immunomodulating agents,L03,L03A,L03AB,L03AB12,Interferons,L
DB05459,Briakinumab,L04AC09,L,Antineoplastic and immunomodulating agents,L04,L04A,L04AC,L04AC09,Interleukin inhibitors,L
DB05521,Telaprevir,J05AP02,J,Antiinfectives for systemic use,J05,J05A,J05AP,J05AP02,Antivirals for treatment of HCV infections,J
DB05528,Mipomersen,C10AX11,C,Cardiovascular system,C10,C10A,C10AX,C10AX11,Other lipid modifying agents,C
DB05541,Brivaracetam,N03AX23,N,Nervous system,N03,N03A,N03AX,N03AX23,Other antiepileptics,N
DB05578,Ramucirumab,L01XC21,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XC,L01XC21,Monoclonal antibodies,L
DB05630,Sodium stibogluconate,P01CB02,P,Antiparasitic products,P01,P01C,P01CB,P01CB02,Antimony compounds,P
DB05676,Apremilast,L04AA32,L,Antineoplastic and immunomodulating agents,L04,L04A,L04AA,L04AA32,Selective immunosuppressants,L
DB05679,Ustekinumab,L04AC05,L,Antineoplastic and immunomodulating agents,L04,L04A,L04AC,L04AC05,Interleukin inhibitors,L
DB05773,Trastuzumab emtansine,L01XC14,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XC,L01XC14,Monoclonal antibodies,L
DB05791,Perflubron,V08CX01,V,Various,V08,V08C,V08CX,V08CX01,Other magnetic resonance imaging contrast media,V
DB05794,Serelaxin,C01DX21,C,Cardiovascular system,C01,C01D,C01DX,C01DX21,Other vasodilators used in cardiac diseases,C
DB05812,Abiraterone,L02BX03,L,Antineoplastic and immunomodulating agents,L02,L02B,L02BX,L02BX03,Other hormone antagonists and related agents,L
DB05829,Parathyroid hormone,H05AA03,H,Systemic hormonal preparations,H05,H05A,H05AA,H05AA03,Parathyroid hormones and analogues,H
DB05889,Inotuzumab ozogamicin,L01XC26,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XC,L01XC26,Monoclonal antibodies,L
DB05990,Obeticholic acid,A05AA04,A,Alimentary tract and metabolism,A05,A05A,A05AA,A05AA04,Bile acids and derivatives,A
DB06014,Eteplirsen,M09AX06,M,Musculo-skeletal system,M09,M09A,M09AX,M09AX06,Other drugs for disorders of the musculo-skeletal system,M
DB06016,Cariprazine,N05AX15,N,Nervous system,N05,N05A,N05AX,N05AX15,Other antipsychotics,N
DB06043,Olaratumab,L01XC27,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XC,L01XC27,Monoclonal antibodies,L
DB06081,Caplacizumab,B01AX07,B,Blood and blood forming organs,B01,B01A,B01AX,B01AX07,Other antithrombotic agents,B
DB06144,Sertindole,N05AE03,N,Nervous system,N05,N05A,N05AE,N05AE03,Indole derivatives,N
DB06145,Spiramycin,J01RA04,J,Antiinfectives for systemic use,J01,J01R,J01RA,J01RA04,Combinations of antibacterials,J
DB06145,Spiramycin,J01FA02,J,Antiinfectives for systemic use,J01,J01F,J01FA,J01FA02,Macrolides,J
DB06147,Sulfathiazole,J01EB07,J,Antiinfectives for systemic use,J01,J01E,J01EB,J01EB07,Short-acting sulfonamides,J
DB06147,Sulfathiazole,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB06147,Sulfathiazole,D06BA02,D,Dermatologicals,D06,D06B,D06BA,D06BA02,Sulfonamides,D
DB06148,Mianserin,N06AX03,N,Nervous system,N06,N06A,N06AX,N06AX03,Other antidepressants,N
DB06149,Teicoplanin,J01XA02,J,Antiinfectives for systemic use,J01,J01X,J01XA,J01XA02,Glycopeptide antibacterials,J
DB06150,Sulfadimethoxine,J01ED01,J,Antiinfectives for systemic use,J01,J01E,J01ED,J01ED01,Long-acting sulfonamides,J
DB06150,Sulfadimethoxine,G01AE10,G,Genito-urinary system and sex hormones,G01,G01A,G01AE,G01AE10,Sulfonamides,G
DB06151,Acetylcysteine,R05CB01,R,Respiratory system,R05,R05C,R05CB,R05CB01,Mucolytics,R
DB06151,Acetylcysteine,S01XA08,S,Sensory organs,S01,S01X,S01XA,S01XA08,Other ophthalmologicals,S
DB06151,Acetylcysteine,V03AB23,V,Various,V03,V03A,V03AB,V03AB23,Antidotes,V
DB06152,Nylidrin,C04AA02,C,Cardiovascular system,C04,C04A,C04AA,C04AA02,2-amino-1-phenylethanol derivatives,C
DB06152,Nylidrin,G02CA02,G,Genito-urinary system and sex hormones,G02,G02C,G02CA,G02CA02,"Sympathomimetics, labour repressants",G
DB06153,Pizotifen,N02CX01,N,Nervous system,N02,N02C,N02CX,N02CX01,Other antimigraine preparations,N
DB06154,Pentaerythritol tetranitrate,C01DA55,C,Cardiovascular system,C01,C01D,C01DA,C01DA55,Organic nitrates,C
DB06154,Pentaerythritol tetranitrate,C01DA05,C,Cardiovascular system,C01,C01D,C01DA,C01DA05,Organic nitrates,C
DB06155,Rimonabant,A08AX01,A,Alimentary tract and metabolism,A08,A08A,A08AX,A08AX01,Other antiobesity drugs,A
DB06160,Garenoxacin,J01MA19,J,Antiinfectives for systemic use,J01,J01M,J01MA,J01MA19,Fluoroquinolones,J
DB06168,Canakinumab,L04AC08,L,Antineoplastic and immunomodulating agents,L04,L04A,L04AC,L04AC08,Interleukin inhibitors,L
DB06174,Noscapine,R05DA07,R,Respiratory system,R05,R05D,R05DA,R05DA07,Opium alkaloids and derivatives,R
DB06176,Romidepsin,L01XX39,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XX,L01XX39,Other antineoplastic agents,L
DB06186,Ipilimumab,L01XC11,L,Antineoplastic and immunomodulating agents,L01,L01X,L01XC,L01XC11,Monoclonal antibodies,L
DB06193,Pixantrone,L01DB11,L,Antineoplastic and immunomodulating agents,L01,L01D,L01DB,L01DB11,Anthracyclines and related substances,L
