signature_name,drug_name,cid,direction,num_genes
67377767_CA-53-TT18_batchid27_1uM_24h down,67377767,67377767,down,5
49787174_SE-15-AV21_batchid27_10uM_24h up,49787174,49787174,up,1011
49787174_SE-15-AV21_batchid27_10uM_24h down,49787174,49787174,down,905
"8-(2-(3,5-Dimethylpiperazin-1-yl)-4-_OE-75-WF43_batchid27_1uM_24h up","8-(2-(3,5-Dimethylpiperazin-1-yl)-4-",139346228,up,63
"8-(2-(3,5-Dimethylpiperazin-1-yl)-4-_OE-75-WF43_batchid27_1uM_24h down","8-(2-(3,5-Dimethylpiperazin-1-yl)-4-",139346228,down,28
54589400_QA-76-ZM47_batchid27_1uM_24h up,54589400,54589400,up,14
CID 14335632_AC-83-LN99_batchid27_1uM_24h up,CID 14335632,14335632,up,448
CID 14335632_AC-83-LN99_batchid27_1uM_24h down,CID 14335632,14335632,down,483
2836187_EE-60-CG74_batchid27_1uM_24h up,2836187,2836187,up,70
2836187_EE-60-CG74_batchid27_1uM_24h down,2836187,2836187,down,69
91667931_UE-02-UW61_batchid27_1uM_24h up,91667931,91667931,up,351
91667931_UE-02-UW61_batchid27_1uM_24h down,91667931,91667931,down,387
117880110_NE-93-AH13_batchid27_1uM_24h up,117880110,117880110,up,16
117880110_NE-93-AH13_batchid27_1uM_24h down,117880110,117880110,down,8
SR7826_LD-37-JE11_batchid27_1uM_24h up,SR7826,45381385,up,147
SR7826_LD-37-JE11_batchid27_1uM_24h down,SR7826,45381385,down,192
GPR52 agonist-1_BC-43-PD20_batchid27_1uM_24h up,GPR52 agonist-1,59193920,up,163
GPR52 agonist-1_BC-43-PD20_batchid27_1uM_24h down,GPR52 agonist-1,59193920,down,73
Gilteritinib_EA-02-ZO63_batchid27_1uM_24h up,Gilteritinib,49803313,up,500
Gilteritinib_EA-02-ZO63_batchid27_1uM_24h down,Gilteritinib,49803313,down,260
60182393_S0-EE-Y97N_batchid27_1uM_24h up,60182393,60182393,up,104
60182393_S0-EE-Y97N_batchid27_1uM_24h down,60182393,60182393,down,121
Crt 0066101_BD-68-PM33_batchid27_1uM_24h up,Crt 0066101,136189563,up,134
Crt 0066101_BD-68-PM33_batchid27_1uM_24h down,Crt 0066101,136189563,down,42
9863278_CB-82-PL01_batchid27_1uM_24h up,9863278,9863278,up,287
9863278_CB-82-PL01_batchid27_1uM_24h down,9863278,9863278,down,175
9821924_AD-30-OK99_batchid27_1uM_24h up,9821924,9821924,up,194
9821924_AD-30-OK99_batchid27_1uM_24h down,9821924,9821924,down,148
10287886_BD-85-IA32_batchid27_1uM_24h up,10287886,10287886,up,80
10287886_BD-85-IA32_batchid27_1uM_24h down,10287886,10287886,down,145
9885204_NC-73-QU79_batchid27_1uM_24h up,9885204,9885204,up,50
9885204_NC-73-QU79_batchid27_1uM_24h down,9885204,9885204,down,11
393595_DC-84-CJ21_batchid27_1uM_24h up,393595,393595,up,83
393595_DC-84-CJ21_batchid27_1uM_24h down,393595,393595,down,463
9954562_TE-25-NH87_batchid27_1uM_24h up,9954562,9954562,up,13
9954562_TE-25-NH87_batchid27_1uM_24h down,9954562,9954562,down,10
Laropiprant_BD-85-OV63_batchid27_1uM_24h up,Laropiprant,9867642,up,52
Laropiprant_BD-85-OV63_batchid27_1uM_24h down,Laropiprant,9867642,down,26
Ivacaftor_DD-12-RF07_batchid27_1uM_24h up,Ivacaftor,16220172,up,14
Ivacaftor_DD-12-RF07_batchid27_1uM_24h down,Ivacaftor,16220172,down,20
24969111_WA-80-EA43_batchid27_1uM_24h up,24969111,24969111,up,5
9801039_GB-27-AY54_batchid27_1uM_24h up,9801039,9801039,up,78
9801039_GB-27-AY54_batchid27_1uM_24h down,9801039,9801039,down,35
Bms-509744_GA-09-TM90_batchid27_1uM_24h up,Bms-509744,11467730,up,6
Bms-509744_GA-09-TM90_batchid27_1uM_24h down,Bms-509744,11467730,down,16
Cc-401_DC-87-HI21_batchid27_1uM_24h up,Cc-401,10430360,up,12
Cc-401_DC-87-HI21_batchid27_1uM_24h down,Cc-401,10430360,down,12
CID 25108278_JA-74-VZ14_batchid27_1uM_24h up,CID 25108278,25108278,up,38
CID 25108278_JA-74-VZ14_batchid27_1uM_24h down,CID 25108278,25108278,down,64
122531750_KC-32-GO33_batchid27_1uM_24h up,122531750,122531750,up,1367
122531750_KC-32-GO33_batchid27_1uM_24h down,122531750,122531750,down,1201
Y-33075_IB-56-JN40_batchid27_1uM_24h up,Y-33075,9810884,up,272
Y-33075_IB-56-JN40_batchid27_1uM_24h down,Y-33075,9810884,down,96
TP-472_HB-87-YY34_batchid27_1uM_24h up,TP-472,123773279,up,9
TP-472_HB-87-YY34_batchid27_1uM_24h down,TP-472,123773279,down,10
50939026_BB-40-DA70_batchid27_1uM_24h up,50939026,50939026,up,10
50939026_BB-40-DA70_batchid27_1uM_24h down,50939026,50939026,down,19
Jnj-10329670_JA-79-II25_batchid27_1uM_24h up,Jnj-10329670,10168449,up,509
Jnj-10329670_JA-79-II25_batchid27_1uM_24h down,Jnj-10329670,10168449,down,459
9842758_ZA-84-ZC97_batchid27_1uM_24h up,9842758,9842758,up,69
9842758_ZA-84-ZC97_batchid27_1uM_24h down,9842758,9842758,down,45
Sns-032_CA-75-HA22_batchid27_1uM_24h up,Sns-032,3025986,up,2000
Sns-032_CA-75-HA22_batchid27_1uM_24h down,Sns-032,3025986,down,1916
5282335_RD-90-OY66_batchid27_1uM_24h up,5282335,5282335,up,1899
5282335_RD-90-OY66_batchid27_1uM_24h down,5282335,5282335,down,1801
_AC-91-AV48_batchid27_1uM_24h up,,,up,185
_AC-91-AV48_batchid27_1uM_24h down,,,down,95
25143506_AD-32-RF17_batchid27_1uM_24h up,25143506,25143506,up,56
25143506_AD-32-RF17_batchid27_1uM_24h down,25143506,25143506,down,39
MRT67307 HCl_FE-82-WB22_batchid27_1uM_24h up,MRT67307 HCl,59225335,up,492
MRT67307 HCl_FE-82-WB22_batchid27_1uM_24h down,MRT67307 HCl,59225335,down,540
4-methyl-N-(naphthalen-1-yl)thiazol-2-amine_CC-46-CE74_batchid27_1uM_24h up,4-methyl-N-(naphthalen-1-yl)thiazol-2-amine,692856,up,91
4-methyl-N-(naphthalen-1-yl)thiazol-2-amine_CC-46-CE74_batchid27_1uM_24h down,4-methyl-N-(naphthalen-1-yl)thiazol-2-amine,692856,down,31
25-Hydroxycholesterol_AC-41-IB85_batchid27_1uM_24h up,25-Hydroxycholesterol,65094,up,135
25-Hydroxycholesterol_AC-41-IB85_batchid27_1uM_24h down,25-Hydroxycholesterol,65094,down,148
Cholic Acid_ED-92-AL11_batchid27_1uM_24h up,Cholic Acid,221493,up,176
Cholic Acid_ED-92-AL11_batchid27_1uM_24h down,Cholic Acid,221493,down,51
10407325_BD-96-HO33_batchid27_1uM_24h up,10407325,10407325,up,889
10407325_BD-96-HO33_batchid27_1uM_24h down,10407325,10407325,down,2000
9959269_NE-24-ZO47_batchid27_1uM_24h up,9959269,9959269,up,15
9959269_NE-24-ZO47_batchid27_1uM_24h down,9959269,9959269,down,11
Efipladib_RD-50-EO07_batchid27_1uM_24h up,Efipladib,9853499,up,48
Efipladib_RD-50-EO07_batchid27_1uM_24h down,Efipladib,9853499,down,33
Emricasan_CF-03-QN99_batchid27_1uM_24h up,Emricasan,12000240,up,385
Emricasan_CF-03-QN99_batchid27_1uM_24h down,Emricasan,12000240,down,250
(-)-Gallocatechin gallate_EA-67-FY34_batchid27_1uM_24h up,(-)-Gallocatechin gallate,199472,up,27
(-)-Gallocatechin gallate_EA-67-FY34_batchid27_1uM_24h down,(-)-Gallocatechin gallate,199472,down,27
4-(3-Pyridin-2-yl)(1H)-pyrazol-4-yl quinoline_AB-85-JR73_batchid27_1uM_24h up,4-(3-Pyridin-2-yl)(1H)-pyrazol-4-yl quinoline,447966,up,767
4-(3-Pyridin-2-yl)(1H)-pyrazol-4-yl quinoline_AB-85-JR73_batchid27_1uM_24h down,4-(3-Pyridin-2-yl)(1H)-pyrazol-4-yl quinoline,447966,down,780
Namodenoson_DA-32-QL71_batchid27_1uM_24h up,Namodenoson,3035850,up,31
Namodenoson_DA-32-QL71_batchid27_1uM_24h down,Namodenoson,3035850,down,26
Bis-indolylmaleimide deriv. 8d_IE-19-LI00_batchid27_1uM_24h up,Bis-indolylmaleimide deriv. 8d,5330711,up,153
Bis-indolylmaleimide deriv. 8d_IE-19-LI00_batchid27_1uM_24h down,Bis-indolylmaleimide deriv. 8d,5330711,down,213
9870468_OB-83-EA66_batchid27_1uM_24h up,9870468,9870468,up,9
9870468_OB-83-EA66_batchid27_1uM_24h down,9870468,9870468,down,5
Idoxifene_EC-55-XG31_batchid27_1uM_24h up,Idoxifene,3034011,up,7
1908906_GA-18-PV59_batchid27_1uM_24h up,1908906,1908906,up,38
1908906_GA-18-PV59_batchid27_1uM_24h down,1908906,1908906,down,40
Dapt_BB-47-YI31_batchid27_1uM_24h up,Dapt,5311272,up,44
Dapt_BB-47-YI31_batchid27_1uM_24h down,Dapt,5311272,down,12
_CB-59-ZX97_batchid27_1uM_24h up,,,up,34
_CB-59-ZX97_batchid27_1uM_24h down,,,down,16
"Bisanilinopyrimidine, 3d_WC-81-BR91_batchid27_1uM_24h up","Bisanilinopyrimidine, 3d",1398004,up,77
"Bisanilinopyrimidine, 3d_WC-81-BR91_batchid27_1uM_24h down","Bisanilinopyrimidine, 3d",1398004,down,21
Erlotinib_DE-81-OY65_batchid27_1uM_24h up,Erlotinib,176870,up,42
Erlotinib_DE-81-OY65_batchid27_1uM_24h down,Erlotinib,176870,down,76
SB269970_CD-91-MI27_batchid27_1uM_24h up,SB269970,6604889,up,19
SB269970_CD-91-MI27_batchid27_1uM_24h down,SB269970,6604889,down,38
SB-267268_YC-57-OY42_batchid27_1uM_24h up,SB-267268,9955461,up,194
SB-267268_YC-57-OY42_batchid27_1uM_24h down,SB-267268,9955461,down,120
9912743_EA-86-YK48_batchid27_1uM_24h up,9912743,9912743,up,27
9912743_EA-86-YK48_batchid27_1uM_24h down,9912743,9912743,down,29
Omapatrilat_CB-68-SP90_batchid27_1uM_24h up,Omapatrilat,656629,up,13
Omapatrilat_CB-68-SP90_batchid27_1uM_24h down,Omapatrilat,656629,down,10
Racecadotril_AB-85-YK41_batchid27_1uM_24h up,Racecadotril,107751,up,645
Racecadotril_AB-85-YK41_batchid27_1uM_24h down,Racecadotril,107751,down,769
9887049_JF-30-FW92_batchid27_1uM_24h up,9887049,9887049,up,31
9887049_JF-30-FW92_batchid27_1uM_24h down,9887049,9887049,down,17
Roflumilast_HD-62-KE69_batchid27_1uM_24h up,Roflumilast,449193,up,1110
Roflumilast_HD-62-KE69_batchid27_1uM_24h down,Roflumilast,449193,down,1395
Histamine_HA-81-VN33_batchid27_1uM_24h up,Histamine,774,up,8
_JC-63-DO70_batchid27_1uM_24h up,,9959808,up,770
_JC-63-DO70_batchid27_1uM_24h down,,9959808,down,663
Mecamylamine_CC-15-TX17_batchid27_1uM_24h up,Mecamylamine,4032,up,117
Mecamylamine_CC-15-TX17_batchid27_1uM_24h down,Mecamylamine,4032,down,113
Biperiden_FB-12-UL66_batchid27_1uM_24h up,Biperiden,2381,up,344
Biperiden_FB-12-UL66_batchid27_1uM_24h down,Biperiden,2381,down,281
5372499_KE-04-OV29_batchid27_1uM_24h up,5372499,5372499,up,285
5372499_KE-04-OV29_batchid27_1uM_24h down,5372499,5372499,down,300
Piribedil_AA-35-VH74_batchid27_1uM_24h up,Piribedil,4850,up,111
Piribedil_AA-35-VH74_batchid27_1uM_24h down,Piribedil,4850,down,49
Amodiaquine_AC-60-EU98_batchid27_1uM_24h up,Amodiaquine,2165,up,10
SDZ-62-434 free_NB-17-SQ59_batchid27_1uM_24h up,SDZ-62-434 free,9801987,up,580
SDZ-62-434 free_NB-17-SQ59_batchid27_1uM_24h down,SDZ-62-434 free,9801987,down,313
Colforsin_AC-92-HS43_batchid27_1uM_24h up,Colforsin,47936,up,948
Colforsin_AC-92-HS43_batchid27_1uM_24h down,Colforsin,47936,down,874
10918_CD-54-FJ31_batchid27_1uM_24h up,10918,10918,up,96
10918_CD-54-FJ31_batchid27_1uM_24h down,10918,10918,down,25
6604933_AC-82-PZ00_batchid27_1uM_24h up,6604933,6604933,up,5
Isoloxapine_AD-30-SU93_batchid27_1uM_24h up,Isoloxapine,10381810,up,19
Isoloxapine_AD-30-SU93_batchid27_1uM_24h down,Isoloxapine,10381810,down,44
"3-Chloro-6-piperazin-1-yl-11H-dibenzo[b,e]azepine_AB-11-MO96_batchid27_1uM_24h up","3-Chloro-6-piperazin-1-yl-11H-dibenzo[b,e]azepine",11289917,up,101
"3-Chloro-6-piperazin-1-yl-11H-dibenzo[b,e]azepine_AB-11-MO96_batchid27_1uM_24h down","3-Chloro-6-piperazin-1-yl-11H-dibenzo[b,e]azepine",11289917,down,85
44286463_YA-39-ZW92_batchid27_1uM_24h up,44286463,44286463,up,83
44286463_YA-39-ZW92_batchid27_1uM_24h down,44286463,44286463,down,23
Proglumide_BC-52-WF67_batchid27_1uM_24h up,Proglumide,4922,up,21
Proglumide_BC-52-WF67_batchid27_1uM_24h down,Proglumide,4922,down,18
Ici 174865_OE-78-TD20_batchid27_1uM_24h up,Ici 174865,44149909,up,390
Ici 174865_OE-78-TD20_batchid27_1uM_24h down,Ici 174865,44149909,down,92
5681_BB-40-KK84_batchid27_1uM_24h up,5681,5681,up,143
5681_BB-40-KK84_batchid27_1uM_24h down,5681,5681,down,38
Cabergoline_JC-57-DO70_batchid27_1uM_24h up,Cabergoline,54746,up,13
Abecarnil_YF-57-HO38_batchid27_1uM_24h up,Abecarnil,65914,up,13
Asenapine_CF-61-EH59_batchid27_1uM_24h up,Asenapine,163091,up,196
Asenapine_CF-61-EH59_batchid27_1uM_24h down,Asenapine,163091,down,185
Mycophenolate Mofetil_AB-74-VK99_batchid27_1uM_24h up,Mycophenolate Mofetil,5281078,up,157
Mycophenolate Mofetil_AB-74-VK99_batchid27_1uM_24h down,Mycophenolate Mofetil,5281078,down,102
2-Hexynyladenosine_CA-48-JF51_batchid27_1uM_24h up,2-Hexynyladenosine,10020580,up,563
2-Hexynyladenosine_CA-48-JF51_batchid27_1uM_24h down,2-Hexynyladenosine,10020580,down,652
Quetiapine_DD-67-EC82_batchid27_1uM_24h up,Quetiapine,5002,up,59
Quetiapine_DD-67-EC82_batchid27_1uM_24h down,Quetiapine,5002,down,12
5311108_KF-38-DH25_batchid27_1uM_24h up,5311108,5311108,up,124
5311108_KF-38-DH25_batchid27_1uM_24h down,5311108,5311108,down,34
SB 203580_AE-94-ZD47_batchid27_1uM_24h up,SB 203580,176155,up,47
SB 203580_AE-94-ZD47_batchid27_1uM_24h down,SB 203580,176155,down,38
CXCR2 antagonist 8_QE-18-WG07_batchid27_1uM_24h up,CXCR2 antagonist 8,9796445,up,219
CXCR2 antagonist 8_QE-18-WG07_batchid27_1uM_24h down,CXCR2 antagonist 8,9796445,down,347
9907830_DA-75-KD59_batchid27_1uM_24h up,9907830,9907830,up,34
9907830_DA-75-KD59_batchid27_1uM_24h down,9907830,9907830,down,45
Chrysin_AA-31-YE07_batchid27_1uM_24h up,Chrysin,5281607,up,21
Chrysin_AA-31-YE07_batchid27_1uM_24h down,Chrysin,5281607,down,19
4-Phenylbutylamine_GE-13-TV02_batchid27_1uM_24h down,4-Phenylbutylamine,83242,down,9
Ranolazine_AC-95-MU00_batchid27_1uM_24h up,Ranolazine,56959,up,18
"anthra(1,9-cd)pyrazol-6(2H)-one_CE-69-HJ13_batchid27_1uM_24h up","anthra(1,9-cd)pyrazol-6(2H)-one",8515,up,1278
"anthra(1,9-cd)pyrazol-6(2H)-one_CE-69-HJ13_batchid27_1uM_24h down","anthra(1,9-cd)pyrazol-6(2H)-one",8515,down,937
7alpha-Hydroxydehydroepiandrosterone_MF-37-KQ09_batchid27_1uM_24h up,7alpha-Hydroxydehydroepiandrosterone,65517,up,63
7alpha-Hydroxydehydroepiandrosterone_MF-37-KQ09_batchid27_1uM_24h down,7alpha-Hydroxydehydroepiandrosterone,65517,down,10
Ethinyl Estradiol_CE-09-ZT22_batchid28_10uM_24h up,Ethinyl Estradiol,5991,up,43
Ethinyl Estradiol_CE-09-ZT22_batchid28_10uM_24h down,Ethinyl Estradiol,5991,down,32
_RC-74-NK42_batchid28_10uM_24h up,,,up,102
_RC-74-NK42_batchid28_10uM_24h down,,,down,42
2-Phenyl-3-phosphonopropanoic acid_JD-10-HM98_batchid28_10uM_24h up,2-Phenyl-3-phosphonopropanoic acid,22460624,up,13
2-Phenyl-3-phosphonopropanoic acid_JD-10-HM98_batchid28_10uM_24h down,2-Phenyl-3-phosphonopropanoic acid,22460624,down,6
Bupivacaine_DE-17-IZ77_batchid28_10uM_24h up,Bupivacaine,2474,up,39
Bupivacaine_DE-17-IZ77_batchid28_10uM_24h down,Bupivacaine,2474,down,7
9818643_CE-95-YX02_batchid28_10uM_24h up,9818643,9818643,up,55
9818643_CE-95-YX02_batchid28_10uM_24h down,9818643,9818643,down,227
5024764_GB-19-AP57_batchid28_10uM_24h up,5024764,5024764,up,219
5024764_GB-19-AP57_batchid28_10uM_24h down,5024764,5024764,down,136
Epinephrine_EA-73-WI86_batchid28_10uM_24h up,Epinephrine,5816,up,103
Epinephrine_EA-73-WI86_batchid28_10uM_24h down,Epinephrine,5816,down,158
Halopemide_CE-66-GR30_batchid28_10uM_24h up,Halopemide,65490,up,151
Halopemide_CE-66-GR30_batchid28_10uM_24h down,Halopemide,65490,down,134
Felodipine_AC-40-KV26_batchid28_10uM_24h up,Felodipine,3333,up,285
Felodipine_AC-40-KV26_batchid28_10uM_24h down,Felodipine,3333,down,243
Vigabatrin_AC-19-TH24_batchid28_10uM_24h up,Vigabatrin,5665,up,73
Vigabatrin_AC-19-TH24_batchid28_10uM_24h down,Vigabatrin,5665,down,37
Lamotrigine_DE-60-SD92_batchid28_10uM_24h down,Lamotrigine,3878,down,5
121926_YE-02-BO16_batchid28_10uM_24h up,121926,121926,up,34
121926_YE-02-BO16_batchid28_10uM_24h down,121926,121926,down,9
Losartan_DA-29-ZD04_batchid28_10uM_24h up,Losartan,3961,up,166
Losartan_DA-29-ZD04_batchid28_10uM_24h down,Losartan,3961,down,100
SR 2640_AA-24-SQ13_batchid28_10uM_24h up,SR 2640,128355,up,7
SR 2640_AA-24-SQ13_batchid28_10uM_24h down,SR 2640,128355,down,7
9949833_UE-58-EW15_batchid28_10uM_24h up,9949833,9949833,up,330
9949833_UE-58-EW15_batchid28_10uM_24h down,9949833,9949833,down,318
9807391_AD-00-WA10_batchid28_10uM_24h up,9807391,9807391,up,1258
9807391_AD-00-WA10_batchid28_10uM_24h down,9807391,9807391,down,1080
Idebenone_BF-79-GG96_batchid28_10uM_24h up,Idebenone,3686,up,115
Idebenone_BF-79-GG96_batchid28_10uM_24h down,Idebenone,3686,down,227
Zatebradine_DB-63-TM61_batchid28_10uM_24h up,Zatebradine,65637,up,135
Zatebradine_DB-63-TM61_batchid28_10uM_24h down,Zatebradine,65637,down,37
CP 96345_WE-25-AN91_batchid28_10uM_24h up,CP 96345,104943,up,8
Imatinib_BA-28-JD87_batchid28_10uM_24h up,Imatinib,5291,up,24
Imatinib_BA-28-JD87_batchid28_10uM_24h down,Imatinib,5291,down,12
Olomoucine_BC-53-HT63_batchid28_10uM_24h up,Olomoucine,4592,up,6
21948241_TA-34-CK62_batchid28_10uM_24h up,21948241,21948241,up,2000
21948241_TA-34-CK62_batchid28_10uM_24h down,21948241,21948241,down,2000
Cgp 77675_KA-63-FH23_batchid28_10uM_24h up,Cgp 77675,5311381,up,1344
Cgp 77675_KA-63-FH23_batchid28_10uM_24h down,Cgp 77675,5311381,down,1257
Brefeldin A_GB-57-XV52_batchid28_10uM_24h up,Brefeldin A,5287620,up,2000
Brefeldin A_GB-57-XV52_batchid28_10uM_24h down,Brefeldin A,5287620,down,2000
1-(3-Pyridin-3-ylisoxazol-5-YL)methanamine_BA-06-GI09_batchid28_10uM_24h up,1-(3-Pyridin-3-ylisoxazol-5-YL)methanamine,11993865,up,9
1-(3-Pyridin-3-ylisoxazol-5-YL)methanamine_BA-06-GI09_batchid28_10uM_24h down,1-(3-Pyridin-3-ylisoxazol-5-YL)methanamine,11993865,down,5
2689_GB-62-IH36_batchid28_10uM_24h up,2689,2689,up,144
2689_GB-62-IH36_batchid28_10uM_24h down,2689,2689,down,46
Flecainide_CA-66-YB17_batchid28_10uM_24h up,Flecainide,3356,up,465
Flecainide_CA-66-YB17_batchid28_10uM_24h down,Flecainide,3356,down,444
104999_IB-89-RS34_batchid28_10uM_24h up,104999,104999,up,47
104999_IB-89-RS34_batchid28_10uM_24h down,104999,104999,down,24
Ondansetron_DA-15-PU65_batchid28_10uM_24h up,Ondansetron,4595,up,400
Ondansetron_DA-15-PU65_batchid28_10uM_24h down,Ondansetron,4595,down,168
Ramipril_CA-25-LR28_batchid28_10uM_24h up,Ramipril,5362129,up,432
Ramipril_CA-25-LR28_batchid28_10uM_24h down,Ramipril,5362129,down,638
Ro 46-2005_UC-21-PY73_batchid28_10uM_24h up,Ro 46-2005,122044,up,44
Ro 46-2005_UC-21-PY73_batchid28_10uM_24h down,Ro 46-2005,122044,down,36
72054_LE-08-BO67_batchid28_10uM_24h up,72054,72054,up,151
72054_LE-08-BO67_batchid28_10uM_24h down,72054,72054,down,37
135839366_UB-21-MV06_batchid28_10uM_24h up,135839366,135839366,up,182
135839366_UB-21-MV06_batchid28_10uM_24h down,135839366,135839366,down,100
7-Ethyl-10-hydroxycamptothecin_AC-36-TL21_batchid28_10uM_24h up,7-Ethyl-10-hydroxycamptothecin,104842,up,1565
7-Ethyl-10-hydroxycamptothecin_AC-36-TL21_batchid28_10uM_24h down,7-Ethyl-10-hydroxycamptothecin,104842,down,1561
Ribavirin_AB-99-PR28_batchid28_10uM_24h up,Ribavirin,37542,up,5
Ribavirin_AB-99-PR28_batchid28_10uM_24h down,Ribavirin,37542,down,7
Resiquimod_BD-59-MG06_batchid28_10uM_24h up,Resiquimod,159603,up,79
Resiquimod_BD-59-MG06_batchid28_10uM_24h down,Resiquimod,159603,down,40
Paclitaxel_CF-42-OS28_batchid28_10uM_24h up,Paclitaxel,36314,up,538
Paclitaxel_CF-42-OS28_batchid28_10uM_24h down,Paclitaxel,36314,down,334
Tandutinib_UA-06-UV98_batchid28_10uM_24h up,Tandutinib,3038522,up,128
Tandutinib_UA-06-UV98_batchid28_10uM_24h down,Tandutinib,3038522,down,115
3638737_EC-86-EK93_batchid28_10uM_24h up,3638737,3638737,up,140
3638737_EC-86-EK93_batchid28_10uM_24h down,3638737,3638737,down,101
Dibenzalacetone_AD-29-IG16_batchid28_10uM_24h up,Dibenzalacetone,640180,up,587
Dibenzalacetone_AD-29-IG16_batchid28_10uM_24h down,Dibenzalacetone,640180,down,501
Thalidomide_AD-72-MJ27_batchid28_10uM_24h up,Thalidomide,5426,up,19
Thalidomide_AD-72-MJ27_batchid28_10uM_24h down,Thalidomide,5426,down,9
Dipyridamole_AE-71-VB70_batchid28_10uM_24h up,Dipyridamole,3108,up,27
Dipyridamole_AE-71-VB70_batchid28_10uM_24h down,Dipyridamole,3108,down,14
"2,2'-Dihydroxy-3,3',5,5'-tetrabromobiphenyl_GC-74-QF56_batchid28_10uM_24h up","2,2'-Dihydroxy-3,3',5,5'-tetrabromobiphenyl",30891,up,217
"2,2'-Dihydroxy-3,3',5,5'-tetrabromobiphenyl_GC-74-QF56_batchid28_10uM_24h down","2,2'-Dihydroxy-3,3',5,5'-tetrabromobiphenyl",30891,down,153
N-Desmethyl trifluoperazine_HE-34-NJ16_batchid28_10uM_24h up,N-Desmethyl trifluoperazine,370853,up,142
N-Desmethyl trifluoperazine_HE-34-NJ16_batchid28_10uM_24h down,N-Desmethyl trifluoperazine,370853,down,51
9938533_EC-85-CG61_batchid28_10uM_24h up,9938533,9938533,up,16
9938533_EC-85-CG61_batchid28_10uM_24h down,9938533,9938533,down,29
Carglumic Acid_AA-56-JY17_batchid28_10uM_24h up,Carglumic Acid,121396,up,178
Carglumic Acid_AA-56-JY17_batchid28_10uM_24h down,Carglumic Acid,121396,down,124
9923026_UF-55-NA30_batchid28_10uM_24h up,9923026,9923026,up,48
9923026_UF-55-NA30_batchid28_10uM_24h down,9923026,9923026,down,19
"3,3'-(pyridin-3-ylmethanediyl)bis(1H-indole)_CB-46-FO63_batchid28_10uM_24h up","3,3'-(pyridin-3-ylmethanediyl)bis(1H-indole)",2940504,up,226
"3,3'-(pyridin-3-ylmethanediyl)bis(1H-indole)_CB-46-FO63_batchid28_10uM_24h down","3,3'-(pyridin-3-ylmethanediyl)bis(1H-indole)",2940504,down,440
22057734_AF-23-RM26_batchid28_10uM_24h up,22057734,22057734,up,22
22057734_AF-23-RM26_batchid28_10uM_24h down,22057734,22057734,down,16
Meclizine_BD-50-HU68_batchid28_10uM_24h up,Meclizine,4034,up,124
Meclizine_BD-50-HU68_batchid28_10uM_24h down,Meclizine,4034,down,70
57936179_BC-25-VR48_batchid28_10uM_24h up,57936179,57936179,up,2000
57936179_BC-25-VR48_batchid28_10uM_24h down,57936179,57936179,down,2000
9910975_VD-76-SO91_batchid28_10uM_24h up,9910975,9910975,up,9
9910975_VD-76-SO91_batchid28_10uM_24h down,9910975,9910975,down,8
Nibr-1282_BF-69-DX62_batchid28_10uM_24h up,Nibr-1282,10278617,up,160
Nibr-1282_BF-69-DX62_batchid28_10uM_24h down,Nibr-1282,10278617,down,39
9949093_BC-30-IU38_batchid28_10uM_24h up,9949093,9949093,up,77
9949093_BC-30-IU38_batchid28_10uM_24h down,9949093,9949093,down,77
1208332_IF-86-OK88_batchid28_10uM_24h up,1208332,1208332,up,13
1208332_IF-86-OK88_batchid28_10uM_24h down,1208332,1208332,down,12
11427778_NB-80-IM48_batchid28_10uM_24h up,11427778,11427778,up,2000
11427778_NB-80-IM48_batchid28_10uM_24h down,11427778,11427778,down,2000
10115992_DE-91-FH69_batchid28_10uM_24h up,10115992,10115992,up,244
10115992_DE-91-FH69_batchid28_10uM_24h down,10115992,10115992,down,101
986287_HD-96-GX64_batchid28_10uM_24h up,986287,986287,up,80
986287_HD-96-GX64_batchid28_10uM_24h down,986287,986287,down,45
"1,1'-Binaphthalene-2,2'-dicarboxylic acid_DA-83-VJ09_batchid28_10uM_24h up","1,1'-Binaphthalene-2,2'-dicarboxylic acid",2810167,up,10
Ro 15-4513_LA-86-XT29_batchid28_10uM_24h up,Ro 15-4513,5081,up,371
Ro 15-4513_LA-86-XT29_batchid28_10uM_24h down,Ro 15-4513,5081,down,327
6069552_KC-95-ZW49_batchid28_10uM_24h up,6069552,6069552,up,112
6069552_KC-95-ZW49_batchid28_10uM_24h down,6069552,6069552,down,62
3330_DF-92-CF17_batchid28_10uM_24h up,3330,3330,up,829
3330_DF-92-CF17_batchid28_10uM_24h down,3330,3330,down,466
n-(1-Methylbenzo[f]quinazolin-3-yl)guanidine_ND-39-PO34_batchid28_10uM_24h up,n-(1-Methylbenzo[f]quinazolin-3-yl)guanidine,200223,up,2000
n-(1-Methylbenzo[f]quinazolin-3-yl)guanidine_ND-39-PO34_batchid28_10uM_24h down,n-(1-Methylbenzo[f]quinazolin-3-yl)guanidine,200223,down,2000
